,レースID,レースクラス,枠,馬番,馬名,騎手,コース,距離,馬場,オッズ,順位
0,202109020510,Other,4,4,スマートリアン,池添謙一,芝,1800,良  ,4.3,1
0,202109020511,G2,7,10,デゼル,川田将雅,芝,1600,良  ,3.1,1
1,202109020511,G2,4,4,マジックキャッスル,大野拓弥,芝,1600,良  ,4.3,2
2,202109020511,G2,1,1,ドナウデルタ,和田竜二,芝,1600,良  ,24.1,3
3,202109020511,G2,8,11,プールヴィル,三浦皇成,芝,1600,良  ,24.3,4
4,202109020511,G2,8,12,エーポス,岩田康誠,芝,1600,良  ,23.8,5
5,202109020511,G2,6,7,イベリス,酒井学,芝,1600,良  ,6.5,6
6,202109020511,G2,2,2,ギルデッドミラー,池添謙一,芝,1600,良  ,8.7,7
7,202109020511,G2,3,3,ブランノワール,団野大成,芝,1600,良  ,14.5,8
8,202109020511,G2,6,8,リアアメリア,福永祐一,芝,1600,良  ,4.5,9
9,202109020511,G2,5,6,メイショウグロッケ,浜中俊,芝,1600,良  ,55.7,10
10,202109020511,G2,7,9,ロフティフレーズ,幸英明,芝,1600,良  ,129.4,11
11,202109020511,G2,5,5,メジェールスー,藤岡康太,芝,1600,良  ,273.1,12
0,202109020512,Other,4,7,シャイニーブランコ,川田将雅,ダ,1200,良  ,2.4,1
1,202109020512,Other,4,8,オカリナ,古川吉洋,ダ,1200,良  ,29.1,2
2,202109020512,Other,6,11,ラホーヤノキセキ,小沢大仁,ダ,1200,良  ,22.8,3
3,202109020512,Other,2,4,ビッグデータ,福永祐一,ダ,1200,良  ,45.3,4
4,202109020512,Other,3,6,アッティーヴォ,幸英明,ダ,1200,良  ,66.6,5
5,202109020512,Other,8,16,ニホンピロランド,田中健,ダ,1200,良  ,5.9,6
6,202109020512,Other,5,9,ヴァリアント,池添謙一,ダ,1200,良  ,15.8,7
7,202109020512,Other,7,14,ディモールト,角田大和,ダ,1200,良  ,10.4,8
8,202109020512,Other,2,3,サヴァイヴ,団野大成,ダ,1200,良  ,94.8,9
9,202109020512,Other,7,13,ヘイセイメジャー,岩田康誠,ダ,1200,良  ,36.2,10
10,202109020512,Other,5,10,ゴールデンチョイス,菱田裕二,ダ,1200,良  ,131.3,11
11,202109020512,Other,3,5,プリモダルク,岡田祥嗣,ダ,1200,良  ,10.4,12
12,202109020512,Other,1,2,メイショウメイリン,酒井学,ダ,1200,良  ,272.9,13
13,202109020512,Other,6,12,グレートバニヤン,松若風馬,ダ,1200,良  ,48.4,14
14,202109020512,Other,8,15,レジェモー,中井裕二,ダ,1200,良  ,187.7,15
15,202109020512,Other,1,1,エイシンバッカス,和田竜二,ダ,1200,良  ,4.4,16
0,202109020601,Other,2,2,セイウンノウヒメ,幸英明,ダ,1200,良  ,10.7,1
1,202109020601,Other,3,5,ゴールドフィンガー,水口優也,ダ,1200,良  ,7.5,2
2,202109020601,Other,8,15,シャスティーナ,田中健,ダ,1200,良  ,11.5,3
3,202109020601,Other,7,12,ミセスバローズ,池添謙一,ダ,1200,良  ,2.0,4
4,202109020601,Other,5,8,タツリュウオー,団野大成,ダ,1200,良  ,166.4,5
5,202109020601,Other,4,6,ドローム,柴田大知,ダ,1200,良  ,7.1,6
6,202109020601,Other,5,9,フォアラドゥング,和田竜二,ダ,1200,良  ,34.4,7
7,202109020601,Other,2,3,タガノアクトリス,ルメール,ダ,1200,良  ,14.2,8
8,202109020601,Other,4,7,マラムレシュ,岩田望来,ダ,1200,良  ,322.5,9
9,202109020601,Other,3,4,ライズンシャイン,浜中俊,ダ,1200,良  ,66.7,10
10,202109020601,Other,1,1,ムニショネッテ,森裕太朗,ダ,1200,良  ,27.8,11
11,202109020601,Other,7,13,シゲルリジ,松田大作,ダ,1200,良  ,7.6,12
12,202109020601,Other,6,11,ニホンピロセレーネ,和田翼,ダ,1200,良  ,326.3,13
13,202109020601,Other,8,14,ムカルナス,松若風馬,ダ,1200,良  ,356.8,14
14,202109020601,Other,6,10,リッカルーフ,酒井学,ダ,1200,良  ,281.4,15
0,202109020602,Other,4,6,サトノテンペスト,太宰啓介,ダ,1400,良  ,5.8,1
1,202109020602,Other,8,15,バンベルク,横山和生,ダ,1400,良  ,3.8,2
2,202109020602,Other,7,13,スカイドゥエラー,高倉稜,ダ,1400,良  ,5.7,3
3,202109020602,Other,2,3,スズカエアベル,横山武史,ダ,1400,良  ,83.4,4
4,202109020602,Other,7,12,ダイメイイースター,福永祐一,ダ,1400,良  ,3.5,5
5,202109020602,Other,6,11,プロサングエ,ルメール,ダ,1400,良  ,6.4,6
6,202109020602,Other,4,7,チョウワイルド,国分恭介,ダ,1400,良  ,319.9,7
7,202109020602,Other,3,5,コマノルヴァン,角田大和,ダ,1400,良  ,186.5,8
8,202109020602,Other,5,8,メモリーアンクル,古川吉洋,ダ,1400,良  ,63.7,9
9,202109020602,Other,6,10,メイショウゴウホウ,酒井学,ダ,1400,良  ,15.4,10
10,202109020602,Other,8,14,ヘネラリーフェ,和田竜二,ダ,1400,良  ,11.7,11
11,202109020602,Other,5,9,モズサミット,団野大成,ダ,1400,良  ,140.0,12
12,202109020602,Other,3,4,タマモナセバナル,和田翼,ダ,1400,良  ,318.0,13
13,202109020602,Other,2,2,ワンダーイデア,小崎綾也,ダ,1400,良  ,155.0,14
14,202109020602,Other,1,1,バリエンテレオン,幸英明,ダ,1400,良  ,110.3,15
0,202109020603,Other,6,9,ルージュジャドール,吉田隼人,ダ,2000,良  ,94.7,1
1,202109020603,Other,4,5,エルディアブロ,団野大成,ダ,2000,良  ,4.4,2
2,202109020603,Other,3,3,コーズウェイヘッド,藤岡康太,ダ,2000,良  ,5.0,3
3,202109020603,Other,8,12,シダデカサドール,小崎綾也,ダ,2000,良  ,12.6,4
4,202109020603,Other,6,8,アンクルダッシュ,国分恭介,ダ,2000,良  ,12.9,5
5,202109020603,Other,1,1,キーストーリー,古川吉洋,ダ,2000,良  ,51.5,6
6,202109020603,Other,5,7,ワンダースパイン,小牧太,ダ,2000,良  ,20.2,7
7,202109020603,Other,7,11,ランツァ,川島信二,ダ,2000,良  ,230.3,8
8,202109020603,Other,8,13,フレディアーノ,松若風馬,ダ,2000,良  ,28.0,9
9,202109020603,Other,5,6,ヴェラート,幸英明,ダ,2000,良  ,2.0,10
10,202109020603,Other,4,4,アプロフォンディ,松田大作,ダ,2000,良  ,43.3,11
11,202109020603,Other,7,10,サントアマミー,角田大和,ダ,2000,良  ,29.8,12
12,202109020603,Other,2,2,スズカファラオ,福永祐一,ダ,2000,良  ,---,取
0,202109020604,Other,7,13,タイセイグラシア,川田将雅,芝,1400,良  ,4.7,1
1,202109020604,Other,5,9,ジューンブルーム,団野大成,芝,1400,良  ,13.9,2
2,202109020604,Other,3,6,スカーレットジンク,浜中俊,芝,1400,良  ,3.9,3
3,202109020604,Other,6,12,ヴァトレニ,中井裕二,芝,1400,良  ,16.0,4
4,202109020604,Other,1,1,カフジアマリージャ,古川吉洋,芝,1400,良  ,9.8,5
5,202109020604,Other,8,16,ゴールドフライト,池添謙一,芝,1400,良  ,3.7,6
6,202109020604,Other,2,4,スナークシュンソウ,小崎綾也,芝,1400,良  ,236.5,7
7,202109020604,Other,3,5,タガノジョリーン,和田竜二,芝,1400,良  ,175.0,8
8,202109020604,Other,4,8,シュトゥルーデル,松若風馬,芝,1400,良  ,5.3,9
9,202109020604,Other,7,14,フェラーラ,丸田恭介,芝,1400,良  ,364.8,10
10,202109020604,Other,5,10,バンテージポイント,岩田望来,芝,1400,良  ,38.6,11
11,202109020604,Other,8,17,メイショウシルト,幸英明,芝,1400,良  ,97.2,12
12,202109020604,Other,6,11,アイトネテーラー,和田翼,芝,1400,良  ,307.4,13
13,202109020604,Other,4,7,トレジャーバローズ,角田大和,芝,1400,良  ,54.1,14
14,202109020604,Other,7,15,エッセンス,松田大作,芝,1400,良  ,279.8,15
15,202109020604,Other,1,2,グリージャ,福永祐一,芝,1400,良  ,67.2,16
16,202109020604,Other,8,18,ジャルベラロッサ,酒井学,芝,1400,良  ,193.4,17
17,202109020604,Other,2,3,ダノンピッコロ,横山和生,芝,1400,良  ,239.4,18
0,202109020605,Other,1,1,ジロー,ルメール,ダ,1800,良  ,3.0,1
1,202109020605,Other,4,4,マジックスピーチ,藤岡佑介,ダ,1800,良  ,2.5,2
